Freq.	V(N002,N003)
2.23357222283049e+000	(-3.16625223442597e-007dB,-1.99011440113107e-002°)
2.23872113856830e+000	(-3.18086701308983e-007dB,-1.99470208847966e-002°)
2.24388192378273e+000	(-3.19554920789181e-007dB,-1.99930035153879e-002°)
2.24905460583574e+000	(-3.21029920456295e-007dB,-2.00390921468797e-002°)
2.25423921215239e+000	(-3.22511726347172e-007dB,-2.00852870236295e-002°)
2.25943577022094e+000	(-3.24000373177604e-007dB,-2.01315883905576e-002°)
2.26464430759302e+000	(-3.25495890841748e-007dB,-2.01779964931492e-002°)
2.26986485188378e+000	(-3.26998311162415e-007dB,-2.02245115774555e-002°)
2.27509743077203e+000	(-3.28507665962416e-007dB,-2.02711338900945e-002°)
2.28034207200038e+000	(-3.30023988993217e-007dB,-2.03178636782532e-002°)
2.28559880337539e+000	(-3.31547313041958e-007dB,-2.03647011896880e-002°)
2.29086765276773e+000	(-3.33077664145483e-007dB,-2.04116466727267e-002°)
2.29614864811232e+000	(-3.34615080876899e-007dB,-2.04587003762695e-002°)
2.30144181740847e+000	(-3.36159592166032e-007dB,-2.05058625497903e-002°)
2.30674718872003e+000	(-3.37711235621660e-007dB,-2.05531334433382e-002°)
2.31206479017555e+000	(-3.39270039209284e-007dB,-2.06005133075386e-002°)
2.31739464996844e+000	(-3.40836038609025e-007dB,-2.06480023935948e-002°)
2.32273679635706e+000	(-3.42409265643695e-007dB,-2.06956009532890e-002°)
2.32809125766496e+000	(-3.43989755029089e-007dB,-2.07433092389840e-002°)
2.33345806228096e+000	(-3.45577540516672e-007dB,-2.07911275036243e-002°)
2.33883723865931e+000	(-3.47172652964930e-007dB,-2.08390560007374e-002°)
2.34422881531988e+000	(-3.48775129982638e-007dB,-2.08870949844353e-002°)
2.34963282084826e+000	(-3.50385002428281e-007dB,-2.09352447094159e-002°)
2.35504928389597e+000	(-3.52002305017653e-007dB,-2.09835054309641e-002°)
2.36047823318053e+000	(-3.53627072466549e-007dB,-2.10318774049533e-002°)
2.36591969748571e+000	(-3.55259343348073e-007dB,-2.10803608878468e-002°)
2.37137370566161e+000	(-3.56899147556382e-007dB,-2.11289561366991e-002°)
2.37684028662483e+000	(-3.58546517878616e-007dB,-2.11776634091572e-002°)
2.38231946935864e+000	(-3.60201492887879e-007dB,-2.12264829634621e-002°)
2.38781128291313e+000	(-3.61864106335637e-007dB,-2.12754150584502e-002°)
2.39331575640534e+000	(-3.63534396794997e-007dB,-2.13244599535544e-002°)
2.39883291901944e+000	(-3.65212395124442e-007dB,-2.13736179088058e-002°)
2.40436280000689e+000	(-3.66898138932749e-007dB,-2.14228891848349e-002°)
2.40990542868655e+000	(-3.68591664864370e-007dB,-2.14722740428728e-002°)
2.41546083444489e+000	(-3.70293005706442e-007dB,-2.15217727447531e-002°)
2.42102904673613e+000	(-3.72002198103417e-007dB,-2.15713855529130e-002°)
2.42661009508237e+000	(-3.73719282557053e-007dB,-2.16211127303943e-002°)
2.43220400907377e+000	(-3.75444292818820e-007dB,-2.16709545408455e-002°)
2.43781081836870e+000	(-3.77177265533166e-007dB,-2.17209112485230e-002°)
2.44343055269392e+000	(-3.78918236380214e-007dB,-2.17709831182919e-002°)
2.44906324184470e+000	(-3.80667243933070e-007dB,-2.18211704156283e-002°)
2.45470891568498e+000	(-3.82424324836183e-007dB,-2.18714734066201e-002°)
2.46036760414758e+000	(-3.84189514769677e-007dB,-2.19218923579686e-002°)
2.46603933723429e+000	(-3.85962853270984e-007dB,-2.19724275369900e-002°)
2.47172414501608e+000	(-3.87744376020227e-007dB,-2.20230792116165e-002°)
2.47742205763324e+000	(-3.89534124483494e-007dB,-2.20738476503983e-002°)
2.48313310529552e+000	(-3.91332130483598e-007dB,-2.21247331225044e-002°)
2.48885731828234e+000	(-3.93138438379609e-007dB,-2.21757358977244e-002°)
2.49459472694290e+000	(-3.94953081922996e-007dB,-2.22268562464698e-002°)
2.50034536169638e+000	(-3.96776103544174e-007dB,-2.22780944397755e-002°)
2.50610925303206e+000	(-3.98607538923267e-007dB,-2.23294507493010e-002°)
2.51188643150953e+000	(-4.00447426633379e-007dB,-2.23809254473325e-002°)
2.51767692775880e+000	(-4.02295809104928e-007dB,-2.24325188067833e-002°)
2.52348077248052e+000	(-4.04152722018036e-007dB,-2.24842311011963e-002°)
2.52929799644609e+000	(-4.06018204910137e-007dB,-2.25360626047448e-002°)
2.53512863049786e+000	(-4.07892299247320e-007dB,-2.25880135922340e-002°)
2.54097270554925e+000	(-4.09775046495672e-007dB,-2.26400843391029e-002°)
2.54683025258499e+000	(-4.11666479442336e-007dB,-2.26922751214252e-002°)
2.55270130266119e+000	(-4.13566647268019e-007dB,-2.27445862159111e-002°)
2.55858588690559e+000	(-4.15475583724190e-007dB,-2.27970178999086e-002°)
2.56448403651766e+000	(-4.17393332205594e-007dB,-2.28495704514052e-002°)
2.57039578276881e+000	(-4.19319932249664e-007dB,-2.29022441490292e-002°)
2.57632115700252e+000	(-4.21255424358162e-007dB,-2.29550392720511e-002°)
2.58226019063454e+000	(-4.23199849997177e-007dB,-2.30079561003853e-002°)
2.58821291515304e+000	(-4.25153253525780e-007dB,-2.30609949145913e-002°)
2.59417936211876e+000	(-4.27115669659768e-007dB,-2.31141559958755e-002°)
2.60015956316522e+000	(-4.29087147579850e-007dB,-2.31674396260926e-002°)
2.60615354999884e+000	(-4.31067723930478e-007dB,-2.32208460877469e-002°)
2.61216135439915e+000	(-4.33057442106396e-007dB,-2.32743756639940e-002°)
2.61818300821893e+000	(-4.35056343573694e-007dB,-2.33280286386422e-002°)
2.62421854338439e+000	(-4.37064473655771e-007dB,-2.33818052961542e-002°)
2.63026799189533e+000	(-4.39081870925735e-007dB,-2.34357059216481e-002°)
2.63633138582532e+000	(-4.41108579742657e-007dB,-2.34897308008998e-002°)
2.64240875732189e+000	(-4.43144644465610e-007dB,-2.35438802203434e-002°)
2.64850013860664e+000	(-4.45190107525011e-007dB,-2.35981544670737e-002°)
2.65460556197548e+000	(-4.47245013279932e-007dB,-2.36525538288473e-002°)
2.66072505979875e+000	(-4.49309399339154e-007dB,-2.37070785940838e-002°)
2.66685866452142e+000	(-4.51383319705023e-007dB,-2.37617290518682e-002°)
2.67300640866325e+000	(-4.53466810057665e-007dB,-2.38165054919514e-002°)
2.67916832481897e+000	(-4.55559916684808e-007dB,-2.38714082047525e-002°)
2.68534444565845e+000	(-4.57662686838507e-007dB,-2.39264374813602e-002°)
2.69153480392686e+000	(-4.59775161984852e-007dB,-2.39815936135340e-002°)
2.69773943244486e+000	(-4.61897386482916e-007dB,-2.40368768937060e-002°)
2.70395836410878e+000	(-4.64029409513409e-007dB,-2.40922876149826e-002°)
2.71019163189078e+000	(-4.66171270613768e-007dB,-2.41478260711457e-002°)
2.71643926883902e+000	(-4.68323019929030e-007dB,-2.42034925566544e-002°)
2.72270130807785e+000	(-4.70484699889614e-007dB,-2.42592873666469e-002°)
2.72897778280798e+000	(-4.72656358711902e-007dB,-2.43152107969414e-002°)
2.73526872630665e+000	(-4.74838040754969e-007dB,-2.43712631440383e-002°)
2.74157417192782e+000	(-4.77029794235198e-007dB,-2.44274447051213e-002°)
2.74789415310234e+000	(-4.79231663511661e-007dB,-2.44837557780593e-002°)
2.75422870333811e+000	(-4.81443695836417e-007dB,-2.45401966614079e-002°)
2.76057785622028e+000	(-4.83665938461520e-007dB,-2.45967676544108e-002°)
2.76694164541145e+000	(-4.85898437674699e-007dB,-2.46534690570015e-002°)
2.77332010465178e+000	(-4.88141245549650e-007dB,-2.47103011698052e-002°)
2.77971326775923e+000	(-4.90394402588134e-007dB,-2.47672642941398e-002°)
2.78612116862971e+000	(-4.92657959899520e-007dB,-2.48243587320180e-002°)
2.79254384123727e+000	(-4.94931964735864e-007dB,-2.48815847861486e-002°)
2.79898131963430e+000	(-4.97216468206532e-007dB,-2.49389427599384e-002°)
2.80543363795165e+000	(-4.99511514670600e-007dB,-2.49964329574932e-002°)
2.81190083039888e+000	(-5.01817155237433e-007dB,-2.50540556836204e-002°)
2.81838293126439e+000	(-5.04133437159090e-007dB,-2.51118112438296e-002°)
2.82487997491564e+000	(-5.06460412509264e-007dB,-2.51696999443349e-002°)
2.83139199579931e+000	(-5.08798125647031e-007dB,-2.52277220920562e-002°)
2.83791902844149e+000	(-5.11146632503395e-007dB,-2.52858779946211e-002°)
2.84446110744785e+000	(-5.13505977437431e-007dB,-2.53441679603660e-002°)
2.85101826750384e+000	(-5.15876212522835e-007dB,-2.54025922983385e-002°)
2.85759054337488e+000	(-5.18257388868974e-007dB,-2.54611513182983e-002°)
2.86417796990651e+000	(-5.20649556620889e-007dB,-2.55198453307193e-002°)
2.87078058202462e+000	(-5.23052764959292e-007dB,-2.55786746467912e-002°)
2.87739841473560e+000	(-5.25467066922206e-007dB,-2.56376395784209e-002°)
2.88403150312654e+000	(-5.27892513618999e-007dB,-2.56967404382345e-002°)
2.89067988236541e+000	(-5.30329154230385e-007dB,-2.57559775395786e-002°)
2.89734358770125e+000	(-5.32777042758714e-007dB,-2.58153511965221e-002°)
2.90402265446438e+000	(-5.35236229349028e-007dB,-2.58748617238583e-002°)
2.91071711806654e+000	(-5.37706767039349e-007dB,-2.59345094371056e-002°)
2.91742701400110e+000	(-5.40188706939046e-007dB,-2.59942946525102e-002°)
2.92415237784327e+000	(-5.42682105943454e-007dB,-2.60542176870470e-002°)
2.93089324525025e+000	(-5.45187013233285e-007dB,-2.61142788584220e-002°)
2.93764965196146e+000	(-5.47703482810892e-007dB,-2.61744784850731e-002°)
2.94442163379869e+000	(-5.50231565785644e-007dB,-2.62348168861726e-002°)
2.95120922666631e+000	(-5.52771319052874e-007dB,-2.62952943816286e-002°)
2.95801246655147e+000	(-5.55322797579262e-007dB,-2.63559112920863e-002°)
2.96483138952427e+000	(-5.57886049581196e-007dB,-2.64166679389305e-002°)
2.97166603173795e+000	(-5.60461133882663e-007dB,-2.64775646442867e-002°)
2.97851642942912e+000	(-5.63048106414673e-007dB,-2.65386017310228e-002°)
2.98538261891789e+000	(-5.65647016357938e-007dB,-2.65997795227511e-002°)
2.99226463660812e+000	(-5.68257925429433e-007dB,-2.66610983438302e-002°)
2.99916251898758e+000	(-5.70880884738527e-007dB,-2.67225585193659e-002°)
3.00607630262816e+000	(-5.73515951180554e-007dB,-2.67841603752139e-002°)
3.01300602418605e+000	(-5.76163180686524e-007dB,-2.68459042379807e-002°)
3.01995172040194e+000	(-5.78822628223115e-007dB,-2.69077904350260e-002°)
3.02691342810123e+000	(-5.81494353578647e-007dB,-2.69698192944640e-002°)
3.03389118419420e+000	(-5.84178406898163e-007dB,-2.70319911451653e-002°)
3.04088502567620e+000	(-5.86874853755945e-007dB,-2.70943063167586e-002°)
3.04789498962791e+000	(-5.89583743332710e-007dB,-2.71567651396326e-002°)
3.05492111321544e+000	(-5.92305138309759e-007dB,-2.72193679449374e-002°)
3.06196343369060e+000	(-5.95039094618100e-007dB,-2.72821150645866e-002°)
3.06902198839108e+000	(-5.97785671081725e-007dB,-2.73450068312591e-002°)
3.07609681474063e+000	(-6.00544923631643e-007dB,-2.74080435784004e-002°)
3.08318795024928e+000	(-6.03316913020500e-007dB,-2.74712256402249e-002°)
3.09029543251351e+000	(-6.06101698072289e-007dB,-2.75345533517172e-002°)
3.09741929921650e+000	(-6.08899334718018e-007dB,-2.75980270486345e-002°)
3.10455958812828e+000	(-6.11709886603317e-007dB,-2.76616470675076e-002°)
3.11171633710594e+000	(-6.14533410623524e-007dB,-2.77254137456433e-002°)
3.11888958409386e+000	(-6.17369969459940e-007dB,-2.77893274211260e-002°)
3.12607936712388e+000	(-6.20219619043576e-007dB,-2.78533884328193e-002°)
3.13328572431551e+000	(-6.23082422055734e-007dB,-2.79175971203681e-002°)
3.14050869387614e+000	(-6.25958439249062e-007dB,-2.79819538242001e-002°)
3.14774831410124e+000	(-6.28847733304863e-007dB,-2.80464588855281e-002°)
3.15500462337455e+000	(-6.31750362082803e-007dB,-2.81111126463510e-002°)
3.16227766016830e+000	(-6.34666389228511e-007dB,-2.81759154494565e-002°)
3.16956746304341e+000	(-6.37595876458965e-007dB,-2.82408676384223e-002°)
3.17687407064969e+000	(-6.40538884526813e-007dB,-2.83059695576182e-002°)
3.18419752172604e+000	(-6.43495477077686e-007dB,-2.83712215522078e-002°)
3.19153785510068e+000	(-6.46465715828559e-007dB,-2.84366239681505e-002°)
3.19889510969132e+000	(-6.49449668282376e-007dB,-2.85021771522029e-002°)
3.20626932450538e+000	(-6.52447390370147e-007dB,-2.85678814519214e-002°)
3.21366053864023e+000	(-6.55458949594814e-007dB,-2.86337372156633e-002°)
3.22106879128335e+000	(-6.58484410566338e-007dB,-2.86997447925890e-002°)
3.22849412171255e+000	(-6.61523835001694e-007dB,-2.87659045326638e-002°)
3.23593656929620e+000	(-6.64577292332481e-007dB,-2.88322167866599e-002°)
3.24339617349341e+000	(-6.67644842347020e-007dB,-2.88986819061578e-002°)
3.25087297385426e+000	(-6.70726548690945e-007dB,-2.89653002435489e-002°)
3.25836701002000e+000	(-6.73822482724509e-007dB,-2.90320721520365e-002°)
3.26587832172327e+000	(-6.76932704236034e-007dB,-2.90989979856384e-002°)
3.27340694878830e+000	(-6.80057285550102e-007dB,-2.91660780991884e-002°)
3.28095293113110e+000	(-6.83196285490707e-007dB,-2.92333128483383e-002°)
3.28851630875974e+000	(-6.86349778311087e-007dB,-2.93007025895597e-002°)
3.29609712177449e+000	(-6.89517823799565e-007dB,-2.93682476801461e-002°)
3.30369541036806e+000	(-6.92700493316395e-007dB,-2.94359484782145e-002°)
3.31131121482582e+000	(-6.95897852435866e-007dB,-2.95038053427074e-002°)
3.31894457552601e+000	(-6.99109971553905e-007dB,-2.95718186333950e-002°)
3.32659553293996e+000	(-7.02336915280474e-007dB,-2.96399887108766e-002°)
3.33426412763226e+000	(-7.05578754011500e-007dB,-2.97083159365828e-002°)
3.34195040026105e+000	(-7.08835558142911e-007dB,-2.97768006727776e-002°)
3.34965439157819e+000	(-7.12107394213324e-007dB,-2.98454432825598e-002°)
3.35737614242946e+000	(-7.15394332618667e-007dB,-2.99142441298654e-002°)
3.36511569375482e+000	(-7.18696443754868e-007dB,-2.99832035794693e-002°)
3.37287308658860e+000	(-7.22013795124873e-007dB,-3.00523219969874e-002°)
3.38064836205972e+000	(-7.25346460017592e-007dB,-3.01215997488783e-002°)
3.38844156139193e+000	(-7.28694505935972e-007dB,-3.01910372024453e-002°)
3.39625272590399e+000	(-7.32058007133251e-007dB,-3.02606347258388e-002°)
3.40408189700991e+000	(-7.35437034005359e-007dB,-3.03303926880574e-002°)
3.41192911621919e+000	(-7.38831655983897e-007dB,-3.04003114589507e-002°)
3.41979442513699e+000	(-7.42241947322105e-007dB,-3.04703914092205e-002°)
3.42767786546441e+000	(-7.45667980344567e-007dB,-3.05406329104236e-002°)
3.43557947899865e+000	(-7.49109826411541e-007dB,-3.06110363349731e-002°)
3.44349930763329e+000	(-7.52567560740594e-007dB,-3.06816020561404e-002°)
3.45143739335847e+000	(-7.56041254691984e-007dB,-3.07523304480578e-002°)
3.45939377826112e+000	(-7.59530983483280e-007dB,-3.08232218857198e-002°)
3.46736850452522e+000	(-7.63036817510411e-007dB,-3.08942767449853e-002°)
3.47536161443196e+000	(-7.66558834883929e-007dB,-3.09654954025799e-002°)
3.48337315036002e+000	(-7.70097109857076e-007dB,-3.10368782360973e-002°)
3.49140315478576e+000	(-7.73651715718764e-007dB,-3.11084256240020e-002°)
3.49945167028347e+000	(-7.77222729615219e-007dB,-3.11801379456307e-002°)
3.50751873952558e+000	(-7.80810227728336e-007dB,-3.12520155811945e-002°)
3.51560440528288e+000	(-7.84414284311359e-007dB,-3.13240589117813e-002°)
3.52370871042477e+000	(-7.88034974581858e-007dB,-3.13962683193572e-002°)
3.53183169791947e+000	(-7.91672379543366e-007dB,-3.14686441867690e-002°)
3.53997341083425e+000	(-7.95326572484801e-007dB,-3.15411868977459e-002°)
3.54813389233565e+000	(-7.98997632481042e-007dB,-3.16138968369017e-002°)
3.55631318568975e+000	(-8.02685638606970e-007dB,-3.16867743897371e-002°)
3.56451133426234e+000	(-8.06390667044483e-007dB,-3.17598199426410e-002°)
3.57272838151919e+000	(-8.10112796868465e-007dB,-3.18330338828934e-002°)
3.58096437102626e+000	(-8.13852109082450e-007dB,-3.19064165986670e-002°)
3.58921934644995e+000	(-8.17608676975355e-007dB,-3.19799684790292e-002°)
3.59749335155732e+000	(-8.21382586372357e-007dB,-3.20536899139443e-002°)
3.60578643021632e+000	(-8.25173915384009e-007dB,-3.21275812942757e-002°)
3.61409862639603e+000	(-8.28982745978176e-007dB,-3.22016430117877e-002°)
3.62242998416688e+000	(-8.32809157229742e-007dB,-3.22758754591478e-002°)
3.63078054770091e+000	(-8.36653228213589e-007dB,-3.23502790299287e-002°)
3.63915036127196e+000	(-8.40515045719223e-007dB,-3.24248541186102e-002°)
3.64753946925597e+000	(-8.44394684964215e-007dB,-3.24996011205816e-002°)
3.65594791613114e+000	(-8.48292233702398e-007dB,-3.25745204321437e-002°)
3.66437574647823e+000	(-8.52207771008655e-007dB,-3.26496124505109e-002°)
3.67282300498074e+000	(-8.56141384636820e-007dB,-3.27248775738130e-002°)
3.68128973642521e+000	(-8.60093154626105e-007dB,-3.28003162010980e-002°)
3.68977598570139e+000	(-8.64063161015722e-007dB,-3.28759287323334e-002°)
3.69828179780255e+000	(-8.68051494452486e-007dB,-3.29517155684090e-002°)
3.70680721782565e+000	(-8.72058240761577e-007dB,-3.30276771111385e-002°)
3.71535229097161e+000	(-8.76083477089225e-007dB,-3.31038137632622e-002°)
3.72391706254557e+000	(-8.80127295046574e-007dB,-3.31801259284484e-002°)
3.73250157795709e+000	(-8.84189776601493e-007dB,-3.32566140112964e-002°)
3.74110588272042e+000	(-8.88271012400800e-007dB,-3.33332784173378e-002°)
3.74973002245472e+000	(-8.92371084412364e-007dB,-3.34101195530393e-002°)
3.75837404288433e+000	(-8.96490081354347e-007dB,-3.34871378258045e-002°)
3.76703798983897e+000	(-9.00628090980586e-007dB,-3.35643336439761e-002°)
3.77572190925405e+000	(-9.04785201044916e-007dB,-3.36417074168382e-002°)
3.78442584717082e+000	(-9.08961500265500e-007dB,-3.37192595546185e-002°)
3.79314984973670e+000	(-9.13157075431848e-007dB,-3.37969904684901e-002°)
3.80189396320550e+000	(-9.17372016226451e-007dB,-3.38749005705742e-002°)
3.81065823393761e+000	(-9.21606411367474e-007dB,-3.39529902739420e-002°)
3.81944270840035e+000	(-9.25860355359047e-007dB,-3.40312599926168e-002°)
3.82824743316811e+000	(-9.30133932097697e-007dB,-3.41097101415764e-002°)
3.83707245492267e+000	(-9.34427235123228e-007dB,-3.41883411367552e-002°)
3.84591782045342e+000	(-9.38740354118133e-007dB,-3.42671533950464e-002°)
3.85478357665760e+000	(-9.43073380693560e-007dB,-3.43461473343043e-002°)
3.86366977054057e+000	(-9.47426412246625e-007dB,-3.44253233733465e-002°)
3.87257644921605e+000	(-9.51799531709528e-007dB,-3.45046819319559e-002°)
3.88150365990636e+000	(-9.56192839372368e-007dB,-3.45842234308832e-002°)
3.89045144994269e+000	(-9.60606422988984e-007dB,-3.46639482918491e-002°)
3.89941986676531e+000	(-9.65040380920819e-007dB,-3.47438569375462e-002°)
3.90840895792390e+000	(-9.69494805743353e-007dB,-3.48239497916418e-002°)
3.91741877107771e+000	(-9.73969790996391e-007dB,-3.49042272787798e-002°)
3.92644935399588e+000	(-9.78465427326757e-007dB,-3.49846898245829e-002°)
3.93550075455765e+000	(-9.82981819846188e-007dB,-3.50653378556550e-002°)
3.94457302075266e+000	(-9.87519057272855e-007dB,-3.51461717995833e-002°)
3.95366620068116e+000	(-9.92077236039548e-007dB,-3.52271920849410e-002°)
3.96278034255427e+000	(-9.96656457400695e-007dB,-3.53083991412889e-002°)
3.97191549469428e+000	(-1.00125681393178e-006dB,-3.53897933991783e-002°)
3.98107170553485e+000	(-1.00587840495857e-006dB,-3.54713752901529e-002°)
3.99024902362130e+000	(-1.01052132884251e-006dB,-3.55531452467513e-002°)
3.99944749761085e+000	(-1.01518568298074e-006dB,-3.56351037025091e-002°)
4.00866717627290e+000	(-1.01987156669901e-006dB,-3.57172510919612e-002°)
4.01790810848927e+000	(-1.02457908028744e-006dB,-3.57995878506445e-002°)
4.02717034325446e+000	(-1.02930832114314e-006dB,-3.58821144150998e-002°)
4.03645392967592e+000	(-1.03405939148488e-006dB,-3.59648312228740e-002°)
4.04575891697430e+000	(-1.03883239353141e-006dB,-3.60477387125230e-002°)
